grant_id;is_approved;research_area;n_partners
1895;FALSE;Humanities and Social Sciences;2
1896;FALSE;"Mathematics, Natural and
Engineering Sciences";1
1897;FALSE;Humanities and Social Sciences;0
1898;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1899;FALSE;Humanities and Social Sciences;2
1900;FALSE;Humanities and Social Sciences;0
1901;TRUE;Humanities and Social Sciences;5
1902;TRUE;Biology and Medicine;0
1903;FALSE;Biology and Medicine;0
1904;FALSE;"Mathematics, Natural and
Engineering Sciences";4
1905;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1906;TRUE;"Mathematics, Natural and
Engineering Sciences";3
1907;FALSE;Biology and Medicine;0
1908;TRUE;Biology and Medicine;5
1909;TRUE;Biology and Medicine;0
1910;TRUE;"Mathematics, Natural and
Engineering Sciences";3
1911;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1912;FALSE;"Mathematics, Natural and
Engineering Sciences";0
1913;TRUE;Biology and Medicine;3
1914;FALSE;Humanities and Social Sciences;0
1915;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1916;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1917;TRUE;Biology and Medicine;2
1918;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1919;FALSE;Biology and Medicine;2
1920;FALSE;"Mathematics, Natural and
Engineering Sciences";1
1921;TRUE;Humanities and Social Sciences;0
1922;TRUE;Biology and Medicine;0
1923;TRUE;Biology and Medicine;0
1924;TRUE;Humanities and Social Sciences;3
1925;FALSE;Humanities and Social Sciences;6
1926;TRUE;Biology and Medicine;0
1927;FALSE;"Mathematics, Natural and
Engineering Sciences";1
1928;FALSE;Biology and Medicine;1
1929;FALSE;"Mathematics, Natural and
Engineering Sciences";1
1930;FALSE;Biology and Medicine;3
1931;FALSE;"Mathematics, Natural and
Engineering Sciences";1
1932;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1933;FALSE;Humanities and Social Sciences;0
1934;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1935;FALSE;"Mathematics, Natural and
Engineering Sciences";0
1936;TRUE;Humanities and Social Sciences;4
1937;FALSE;"Mathematics, Natural and
Engineering Sciences";5
1938;FALSE;Humanities and Social Sciences;1
1939;TRUE;"Mathematics, Natural and
Engineering Sciences";1
1940;FALSE;Humanities and Social Sciences;0
1941;TRUE;Biology and Medicine;0
1942;FALSE;Biology and Medicine;0
1943;FALSE;Humanities and Social Sciences;0
1944;TRUE;Humanities and Social Sciences;2
1945;FALSE;"Mathematics, Natural and
Engineering Sciences";0
1946;TRUE;Humanities and Social Sciences;0
1947;TRUE;Humanities and Social Sciences;2
1948;TRUE;Biology and Medicine;2
1949;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1950;FALSE;Biology and Medicine;2
1951;FALSE;Biology and Medicine;2
1952;TRUE;Humanities and Social Sciences;3
1953;FALSE;"Mathematics, Natural and
Engineering Sciences";1
1954;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1955;FALSE;Biology and Medicine;0
1956;FALSE;Biology and Medicine;0
1957;FALSE;Humanities and Social Sciences;1
1958;FALSE;"Mathematics, Natural and
Engineering Sciences";0
1959;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1960;TRUE;"Mathematics, Natural and
Engineering Sciences";4
1961;FALSE;Humanities and Social Sciences;1
1962;FALSE;Humanities and Social Sciences;3
1963;TRUE;Biology and Medicine;0
1964;FALSE;Biology and Medicine;0
1965;FALSE;Biology and Medicine;0
1966;FALSE;Biology and Medicine;4
1967;FALSE;"Mathematics, Natural and
Engineering Sciences";3
1968;TRUE;Biology and Medicine;2
1969;TRUE;Biology and Medicine;0
1970;TRUE;Humanities and Social Sciences;10
1971;FALSE;"Mathematics, Natural and
Engineering Sciences";1
1972;FALSE;"Mathematics, Natural and
Engineering Sciences";0
1973;TRUE;Biology and Medicine;0
1974;FALSE;"Mathematics, Natural and
Engineering Sciences";0
1975;TRUE;Biology and Medicine;0
1976;FALSE;"Mathematics, Natural and
Engineering Sciences";6
1977;FALSE;Humanities and Social Sciences;0
1978;FALSE;"Mathematics, Natural and
Engineering Sciences";4
1979;FALSE;Biology and Medicine;5
1980;FALSE;Biology and Medicine;6
1981;FALSE;Biology and Medicine;0
1982;FALSE;"Mathematics, Natural and
Engineering Sciences";2
1983;FALSE;"Mathematics, Natural and
Engineering Sciences";0
1984;FALSE;Humanities and Social Sciences;0
1985;FALSE;Biology and Medicine;1
1986;FALSE;Humanities and Social Sciences;0
1987;TRUE;"Mathematics, Natural and
Engineering Sciences";0
1988;TRUE;Biology and Medicine;1
1989;TRUE;Humanities and Social Sciences;0
1990;TRUE;"Mathematics, Natural and
Engineering Sciences";1
1991;TRUE;Humanities and Social Sciences;2
1992;FALSE;Humanities and Social Sciences;0
1993;TRUE;Biology and Medicine;0
1994;TRUE;Humanities and Social Sciences;0
1995;TRUE;Humanities and Social Sciences;1
1996;FALSE;Humanities and Social Sciences;1
1997;FALSE;Biology and Medicine;3
1998;TRUE;Humanities and Social Sciences;5
1999;FALSE;Biology and Medicine;6
2000;TRUE;Biology and Medicine;0
2001;TRUE;Humanities and Social Sciences;0
2002;FALSE;"Mathematics, Natural and
Engineering Sciences";3
2003;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2004;FALSE;Biology and Medicine;1
2005;FALSE;Biology and Medicine;3
2006;FALSE;Biology and Medicine;1
2007;TRUE;Biology and Medicine;0
2008;FALSE;"Mathematics, Natural and
Engineering Sciences";2
2009;FALSE;Biology and Medicine;6
2010;TRUE;Humanities and Social Sciences;1
2011;FALSE;Biology and Medicine;0
2012;FALSE;Biology and Medicine;0
2013;FALSE;Humanities and Social Sciences;0
2014;FALSE;Humanities and Social Sciences;0
2015;TRUE;Biology and Medicine;3
2016;TRUE;Humanities and Social Sciences;0
2017;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2018;FALSE;Humanities and Social Sciences;3
2019;FALSE;"Mathematics, Natural and
Engineering Sciences";2
2020;FALSE;"Mathematics, Natural and
Engineering Sciences";4
2021;FALSE;Humanities and Social Sciences;0
2022;FALSE;Biology and Medicine;3
2023;FALSE;Humanities and Social Sciences;8
2024;TRUE;Humanities and Social Sciences;0
2025;FALSE;Humanities and Social Sciences;3
2026;TRUE;Biology and Medicine;0
2027;TRUE;Biology and Medicine;0
2028;FALSE;Humanities and Social Sciences;2
2029;FALSE;Humanities and Social Sciences;1
2030;TRUE;Biology and Medicine;8
2031;FALSE;Biology and Medicine;2
2032;TRUE;Biology and Medicine;3
2033;TRUE;"Mathematics, Natural and
Engineering Sciences";4
2034;TRUE;Humanities and Social Sciences;2
2035;TRUE;"Mathematics, Natural and
Engineering Sciences";1
2036;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2037;FALSE;Humanities and Social Sciences;4
2038;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2039;TRUE;Biology and Medicine;0
2040;FALSE;Biology and Medicine;0
2041;FALSE;Humanities and Social Sciences;0
2042;FALSE;Biology and Medicine;0
2043;FALSE;Humanities and Social Sciences;1
2044;FALSE;Biology and Medicine;4
2045;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2046;FALSE;Biology and Medicine;2
2047;FALSE;Biology and Medicine;2
2048;TRUE;Biology and Medicine;0
2049;TRUE;Humanities and Social Sciences;4
2050;TRUE;Biology and Medicine;2
2051;FALSE;"Mathematics, Natural and
Engineering Sciences";6
2052;FALSE;Humanities and Social Sciences;1
2053;TRUE;Biology and Medicine;4
2054;FALSE;"Mathematics, Natural and
Engineering Sciences";1
2055;TRUE;Humanities and Social Sciences;6
2056;FALSE;Biology and Medicine;2
2057;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2058;FALSE;Humanities and Social Sciences;1
2059;FALSE;Humanities and Social Sciences;1
2060;FALSE;Humanities and Social Sciences;0
2061;TRUE;Biology and Medicine;1
2062;TRUE;Biology and Medicine;0
2063;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2064;FALSE;Humanities and Social Sciences;0
2065;FALSE;Biology and Medicine;0
2066;FALSE;"Mathematics, Natural and
Engineering Sciences";4
2067;TRUE;Humanities and Social Sciences;0
2068;FALSE;"Mathematics, Natural and
Engineering Sciences";3
2069;FALSE;"Mathematics, Natural and
Engineering Sciences";1
2070;FALSE;Biology and Medicine;0
2071;TRUE;Humanities and Social Sciences;2
2072;TRUE;Biology and Medicine;0
2073;TRUE;"Mathematics, Natural and
Engineering Sciences";1
2074;TRUE;Biology and Medicine;0
2075;FALSE;"Mathematics, Natural and
Engineering Sciences";2
2076;TRUE;Biology and Medicine;0
2077;FALSE;Biology and Medicine;2
2078;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2079;FALSE;Biology and Medicine;2
2080;TRUE;Biology and Medicine;9
2081;FALSE;Humanities and Social Sciences;4
2082;TRUE;Biology and Medicine;2
2083;FALSE;Humanities and Social Sciences;0
2084;FALSE;Biology and Medicine;2
2085;FALSE;Biology and Medicine;0
2086;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2087;FALSE;Biology and Medicine;9
2088;FALSE;Biology and Medicine;4
2089;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2090;TRUE;Biology and Medicine;0
2091;FALSE;Humanities and Social Sciences;1
2092;TRUE;Biology and Medicine;14
2093;TRUE;Humanities and Social Sciences;1
2094;FALSE;Humanities and Social Sciences;0
2095;TRUE;Humanities and Social Sciences;6
2096;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2097;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2098;FALSE;Humanities and Social Sciences;6
2099;TRUE;Humanities and Social Sciences;0
2100;FALSE;Biology and Medicine;1
2101;TRUE;Humanities and Social Sciences;1
2102;TRUE;Biology and Medicine;0
2103;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2104;TRUE;Biology and Medicine;0
2105;TRUE;Humanities and Social Sciences;2
2106;TRUE;Biology and Medicine;5
2107;FALSE;Biology and Medicine;0
2108;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2109;FALSE;Biology and Medicine;1
2110;FALSE;Biology and Medicine;0
2111;TRUE;Biology and Medicine;3
2112;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2113;FALSE;Humanities and Social Sciences;1
2114;TRUE;"Mathematics, Natural and
Engineering Sciences";6
2115;FALSE;Humanities and Social Sciences;0
2116;FALSE;Humanities and Social Sciences;31
2117;TRUE;"Mathematics, Natural and
Engineering Sciences";1
2118;TRUE;"Mathematics, Natural and
Engineering Sciences";1
2119;TRUE;Humanities and Social Sciences;0
2120;TRUE;Biology and Medicine;0
2121;FALSE;Biology and Medicine;1
2122;FALSE;Biology and Medicine;3
2123;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2124;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2125;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2126;TRUE;Humanities and Social Sciences;0
2127;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2128;TRUE;Biology and Medicine;0
2129;TRUE;Biology and Medicine;0
2130;TRUE;"Mathematics, Natural and
Engineering Sciences";2
2131;FALSE;"Mathematics, Natural and
Engineering Sciences";2
2132;TRUE;Biology and Medicine;0
2133;FALSE;Humanities and Social Sciences;0
2134;FALSE;"Mathematics, Natural and
Engineering Sciences";9
2135;TRUE;Biology and Medicine;1
2136;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2137;TRUE;Biology and Medicine;0
2138;FALSE;Humanities and Social Sciences;1
2139;TRUE;Biology and Medicine;3
2140;FALSE;Humanities and Social Sciences;0
2141;FALSE;Biology and Medicine;0
2142;TRUE;Biology and Medicine;9
2143;TRUE;"Mathematics, Natural and
Engineering Sciences";5
2144;FALSE;Humanities and Social Sciences;5
2145;TRUE;Biology and Medicine;0
2146;FALSE;"Mathematics, Natural and
Engineering Sciences";1
2147;TRUE;Humanities and Social Sciences;2
2148;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2149;FALSE;Biology and Medicine;1
2150;FALSE;"Mathematics, Natural and
Engineering Sciences";1
2151;TRUE;Biology and Medicine;0
2152;FALSE;Humanities and Social Sciences;0
2153;TRUE;Humanities and Social Sciences;0
2154;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2155;TRUE;Biology and Medicine;0
2156;FALSE;Humanities and Social Sciences;6
2157;FALSE;Biology and Medicine;4
2158;FALSE;"Mathematics, Natural and
Engineering Sciences";3
2159;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2160;FALSE;Biology and Medicine;0
2161;FALSE;Humanities and Social Sciences;3
2162;TRUE;Biology and Medicine;4
2163;TRUE;Humanities and Social Sciences;0
2164;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2165;TRUE;Biology and Medicine;0
2166;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2167;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2168;FALSE;Humanities and Social Sciences;0
2169;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2170;FALSE;Humanities and Social Sciences;0
2171;FALSE;Biology and Medicine;0
2172;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2173;FALSE;"Mathematics, Natural and
Engineering Sciences";3
2174;TRUE;"Mathematics, Natural and
Engineering Sciences";4
2175;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2176;TRUE;Humanities and Social Sciences;1
2177;FALSE;"Mathematics, Natural and
Engineering Sciences";8
2178;FALSE;Humanities and Social Sciences;2
2179;FALSE;Biology and Medicine;2
2180;TRUE;Humanities and Social Sciences;4
2181;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2182;FALSE;Biology and Medicine;1
2183;FALSE;Humanities and Social Sciences;4
2184;TRUE;Biology and Medicine;2
2185;FALSE;Biology and Medicine;4
2186;TRUE;Biology and Medicine;0
2187;TRUE;Humanities and Social Sciences;0
2188;TRUE;Biology and Medicine;0
2189;FALSE;"Mathematics, Natural and
Engineering Sciences";9
2190;FALSE;"Mathematics, Natural and
Engineering Sciences";3
2191;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2192;FALSE;Biology and Medicine;1
2193;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2194;TRUE;Biology and Medicine;5
2195;FALSE;Biology and Medicine;1
2196;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2197;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2198;FALSE;Humanities and Social Sciences;0
2199;FALSE;Biology and Medicine;1
2200;FALSE;Biology and Medicine;0
2201;FALSE;"Mathematics, Natural and
Engineering Sciences";1
2202;TRUE;Biology and Medicine;1
2203;TRUE;Humanities and Social Sciences;1
2204;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2205;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2206;TRUE;Biology and Medicine;0
2207;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2208;FALSE;Biology and Medicine;4
2209;FALSE;Biology and Medicine;0
2210;TRUE;Biology and Medicine;3
2211;FALSE;Biology and Medicine;1
2212;FALSE;Humanities and Social Sciences;0
2213;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2214;FALSE;Humanities and Social Sciences;11
2215;TRUE;Biology and Medicine;0
2216;FALSE;"Mathematics, Natural and
Engineering Sciences";2
2217;FALSE;Biology and Medicine;3
2218;FALSE;Humanities and Social Sciences;0
2219;FALSE;Biology and Medicine;3
2220;FALSE;"Mathematics, Natural and
Engineering Sciences";1
2221;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2222;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2223;TRUE;"Mathematics, Natural and
Engineering Sciences";1
2224;TRUE;Biology and Medicine;5
2225;TRUE;Biology and Medicine;1
2226;TRUE;Humanities and Social Sciences;2
2227;FALSE;Biology and Medicine;1
2228;FALSE;Biology and Medicine;4
2229;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2230;TRUE;Humanities and Social Sciences;2
2231;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2232;FALSE;Biology and Medicine;0
2233;FALSE;Humanities and Social Sciences;0
2234;TRUE;"Mathematics, Natural and
Engineering Sciences";3
2235;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2236;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2237;FALSE;"Mathematics, Natural and
Engineering Sciences";7
2238;FALSE;"Mathematics, Natural and
Engineering Sciences";2
2239;FALSE;Biology and Medicine;4
2240;FALSE;Humanities and Social Sciences;1
2241;TRUE;"Mathematics, Natural and
Engineering Sciences";1
2242;TRUE;Humanities and Social Sciences;2
2243;FALSE;Biology and Medicine;5
2244;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2245;FALSE;Humanities and Social Sciences;1
2246;FALSE;Biology and Medicine;0
2247;FALSE;Biology and Medicine;0
2248;FALSE;Humanities and Social Sciences;2
2249;FALSE;Biology and Medicine;0
2250;FALSE;Biology and Medicine;0
2251;FALSE;Biology and Medicine;2
2252;FALSE;Humanities and Social Sciences;4
2253;TRUE;Humanities and Social Sciences;1
2254;FALSE;"Mathematics, Natural and
Engineering Sciences";10
2255;FALSE;Humanities and Social Sciences;0
2256;TRUE;Biology and Medicine;0
2257;FALSE;Humanities and Social Sciences;0
2258;FALSE;Humanities and Social Sciences;0
2259;TRUE;Humanities and Social Sciences;0
2260;FALSE;Humanities and Social Sciences;5
2261;TRUE;Biology and Medicine;4
2262;TRUE;Humanities and Social Sciences;0
2263;TRUE;Biology and Medicine;2
2264;TRUE;Humanities and Social Sciences;2
2265;TRUE;Biology and Medicine;3
2266;TRUE;Biology and Medicine;1
2267;FALSE;Biology and Medicine;7
2268;TRUE;Humanities and Social Sciences;3
2269;TRUE;Biology and Medicine;1
2270;FALSE;Biology and Medicine;2
2271;TRUE;"Mathematics, Natural and
Engineering Sciences";1
2272;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2273;FALSE;Humanities and Social Sciences;6
2274;FALSE;Biology and Medicine;4
2275;TRUE;Humanities and Social Sciences;0
2276;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2277;FALSE;Humanities and Social Sciences;3
2278;FALSE;Biology and Medicine;0
2279;FALSE;Biology and Medicine;1
2280;TRUE;Biology and Medicine;0
2281;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2282;FALSE;"Mathematics, Natural and
Engineering Sciences";4
2283;TRUE;Biology and Medicine;0
2284;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2285;FALSE;Humanities and Social Sciences;0
2286;TRUE;Biology and Medicine;0
2287;FALSE;"Mathematics, Natural and
Engineering Sciences";0
2288;FALSE;Humanities and Social Sciences;5
2289;TRUE;"Mathematics, Natural and
Engineering Sciences";0
2290;TRUE;"Mathematics, Natural and
Engineering Sciences";1
2291;FALSE;Biology and Medicine;2
2292;FALSE;Biology and Medicine;0
2293;FALSE;Humanities and Social Sciences;0
2294;FALSE;Biology and Medicine;3
2295;FALSE;Humanities and Social Sciences;9
2296;FALSE;Biology and Medicine;0
2297;FALSE;Humanities and Social Sciences;1
2298;FALSE;Humanities and Social Sciences;11
2299;TRUE;Biology and Medicine;0
2300;TRUE;Biology and Medicine;0
2301;TRUE;"Mathematics, Natural and
Engineering Sciences";0
